Date,Price,Open,High,Low,Vol.,Change %
2025-02-20,98310.3,96645.2,98721.6,96441.9,61.84,1.72
2025-02-21,96155.6,98310.3,99473.4,94903.6,104.28,-2.19
2025-02-22,96556.1,96158.3,96930.8,95801.1,45.62,0.42
2025-02-23,96258.8,96556.2,96655.2,95259.5,38.82,-0.31
2025-02-24,91508.5,96261.0,96497.9,91378.5,96.46,-4.93
2025-02-25,88686.0,91510.4,92523.1,86097.5,195.29,-3.08
2025-02-26,84212.7,88675.0,89375.3,82332.9,145.33,-5.04
2025-02-27,84714.6,84204.6,87013.9,82723.5,116.14,0.6
2025-02-28,84381.2,84713.3,85028.7,78329.8,186.9,-0.39
2025-03-01,86071.6,84353.4,86546.3,83837.3,79.51,2.0
2025-03-02,94265.1,86065.7,94986.5,85069.3,126.76,9.52
2025-03-03,86209.7,94266.1,94266.1,85140.8,143.15,-8.55
2025-03-04,87266.3,86083.8,88887.8,81617.0,132.5,1.23
2025-03-05,90611.7,87269.5,90937.8,86429.4,95.54,3.83
2025-03-06,89930.9,90611.7,92802.0,87849.6,89.27,-0.75
2025-03-07,86531.2,89879.5,91059.8,84864.3,138.11,-3.78
2025-03-08,86221.9,86783.8,86886.8,85264.6,41.9,-0.36
2025-03-09,80691.6,86221.5,86498.6,80048.9,69.9,-6.41
2025-03-10,78575.9,80702.2,83902.8,77480.5,120.23,-2.62
2025-03-11,82921.1,78579.7,83572.6,76677.1,123.59,5.53
2025-03-12,83664.3,82921.1,84266.5,80646.6,88.61,0.9
2025-03-13,81100.2,83664.7,84292.0,79954.9,79.25,-3.06
2025-03-14,83977.1,81103.5,85286.6,80833.2,81.23,3.55
2025-03-15,84341.3,83978.7,84679.5,83636.4,38.4,0.43
2025-03-16,82578.4,84341.3,84942.5,82014.2,50.04,-2.09
2025-03-17,84019.1,82580.3,84729.2,82525.0,58.04,1.74
2025-03-18,82719.1,84019.1,84019.1,81171.3,58.17,-1.55
2025-03-19,86841.0,82719.1,86990.6,82557.5,84.61,4.98
2025-03-20,84208.1,86841.3,87419.0,83656.1,69.86,-3.03
2025-03-21,84073.3,84208.7,84831.0,83215.9,42.8,-0.16
2025-03-22,83840.5,84076.6,84526.3,83688.2,20.84,-0.28
2025-03-23,86077.4,83840.2,86082.0,83812.7,31.13,2.67
2025-03-24,87490.0,86076.1,88740.2,85541.6,95.71,1.64
2025-03-25,87404.0,87495.3,88523.3,86328.5,75.24,-0.1
2025-03-26,86912.0,87349.8,88276.7,85866.4,62.04,-0.56
2025-03-27,87228.2,86937.0,87751.4,85844.4,56.49,0.36
2025-03-28,84410.4,87209.5,87507.5,83596.7,85.25,-3.23
2025-03-29,82645.7,84412.1,84603.4,81668.2,39.34,-2.09
2025-03-30,82371.6,82646.8,83532.9,81593.2,35.37,-0.33
2025-03-31,82548.8,82375.4,83895.6,81300.1,61.76,0.22
2025-04-01,85164.2,82548.6,85506.2,82435.8,66.72,3.17
2025-04-02,82525.0,85166.0,88377.3,82358.9,104.05,-3.1
2025-04-03,83159.4,82522.6,83908.9,81313.8,83.15,0.77
2025-04-04,83866.7,83160.2,84704.1,81691.1,91.54,0.85
2025-04-05,83552.1,83876.0,84249.3,82384.4,32.71,-0.38
2025-04-06,78391.3,83528.0,83731.7,77171.1,79.17,-6.18
2025-04-07,79162.5,78406.6,81095.9,74524.2,170.57,0.98
2025-04-08,76312.5,79166.7,80839.8,76255.0,93.88,-3.6
2025-04-09,82607.0,76312.3,83566.7,74657.3,172.18,8.25
2025-04-10,79607.5,82606.8,82737.5,78495.8,92.83,-3.63
2025-04-11,83413.1,79606.1,84275.0,79004.2,94.62,4.78
2025-04-12,85292.7,83420.5,85893.5,82828.0,55.6,2.25
2025-04-13,83734.4,85282.5,85999.5,83049.6,70.93,-1.83
2025-04-14,84586.4,83752.8,85794.9,83705.2,78.03,1.02
2025-04-15,83647.0,84586.8,86438.8,83602.7,62.45,-1.11
2025-04-16,84032.2,83648.1,85438.2,83143.5,63.97,0.46
2025-04-17,84940.0,84032.2,85467.3,83786.2,49.28,1.08
2025-04-18,84474.6,84947.7,85106.1,84331.0,25.83,-0.55
2025-04-19,85068.1,84472.4,85604.3,84366.5,32.07,0.7
2025-04-20,85179.0,85075.5,85321.0,83976.1,32.08,0.13
2025-04-21,87516.0,85179.0,88449.6,85148.8,98.5,2.74
2025-04-22,93441.9,87516.0,93816.9,87105.2,130.17,6.77
2025-04-23,93697.7,93442.2,94462.6,91963.4,90.35,0.27
2025-04-24,93980.3,93696.3,94001.0,91673.0,66.68,0.3
2025-04-25,94676.9,93979.4,95718.6,92867.2,92.04,0.74
2025-04-26,94631.4,94669.3,95207.0,93891.8,33.77,-0.05
2025-04-27,93742.5,94631.4,95324.4,93640.7,36.66,-0.94
2025-04-28,94995.0,93742.5,95580.3,92818.9,73.63,1.34
2025-04-29,94269.8,94995.4,95453.4,93758.0,59.86,-0.76
2025-04-30,94184.4,94265.0,95223.4,93049.6,57.1,-0.09
2025-05-01,96499.3,94181.3,97394.3,94168.1,74.56,2.46
2025-05-02,96894.4,96497.3,97881.8,96359.3,51.94,0.41
2025-05-03,95885.8,96894.3,96922.2,95785.5,36.24,-1.04
2025-05-04,94316.9,95885.5,96297.8,94206.1,41.31,-1.64
2025-05-05,94745.2,94314.6,95206.8,93590.8,59.21,0.45
2025-05-06,96825.4,94745.9,96893.9,93408.8,55.76,2.2
2025-05-07,97035.1,96817.9,97647.5,95798.4,59.98,0.22
2025-05-08,103274.3,97035.1,103885.4,96901.9,110.6,6.43
2025-05-09,102975.1,103270.7,104308.7,102365.7,87.34,-0.29
2025-05-10,104798.0,102974.7,104969.8,102837.2,48.42,1.77
2025-05-11,104119.2,104748.3,104930.9,103358.8,54.76,-0.65
2025-05-12,102795.0,104119.2,105765.2,100766.8,90.21,-1.27
2025-05-13,104119.2,102794.9,104972.9,101510.2,71.91,1.29
2025-05-14,103513.9,104116.3,104316.0,102632.9,55.58,-0.58
2025-05-15,103765.4,103513.2,104153.8,101436.8,59.68,0.24
2025-05-16,103480.5,103764.6,104544.1,103126.5,53.27,-0.27
2025-05-17,103112.6,103473.9,103712.3,102626.5,37.43,-0.36
2025-05-18,106504.5,103113.9,106577.0,103113.9,62.47,3.29
2025-05-19,105585.8,106507.7,107081.3,102088.2,90.49,-0.86
2025-05-20,106815.8,105586.1,107270.5,104199.3,76.08,1.16
2025-05-21,109640.1,106814.7,110628.8,106109.5,124.17,2.64
2025-05-22,111702.7,109632.6,111953.6,109281.8,96.35,1.88
2025-05-23,107313.4,111702.6,111778.7,106855.4,87.57,-3.93
2025-05-24,107763.0,107313.5,109476.4,106904.5,52.26,0.42
2025-05-25,109021.1,107763.0,109203.4,106648.3,52.49,1.17
2025-05-26,109455.3,109014.9,110401.4,108694.0,48.01,0.4
2025-05-27,108944.0,109455.3,110718.7,107572.2,65.02,-0.47
2025-05-28,107786.7,108905.7,109238.3,106804.9,51.84,-1.06
2025-05-29,105600.0,107759.1,108896.7,105399.9,70.02,-2.03
2025-05-30,103981.3,105598.8,106314.9,103693.9,71.98,-1.53
2025-05-31,104598.0,103981.9,104888.4,103091.3,35.8,0.59
2025-06-01,105635.2,104598.0,105867.5,103768.6,33.03,0.99
2025-06-02,105845.6,105635.2,105930.7,103729.7,46.44,0.2
2025-06-03,105388.3,105845.6,106758.4,104886.9,49.47,-0.43
2025-06-04,104695.6,105383.5,105971.2,104224.0,50.06,-0.66
2025-06-05,101521.9,104690.6,105914.4,100421.1,73.53,-3.03
2025-06-06,104308.3,101524.1,105306.5,101127.6,61.97,2.74
2025-06-07,105564.2,104308.3,105911.7,103911.0,32.39,1.2
2025-06-08,105739.6,105564.2,106449.3,105011.6,29.11,0.17
2025-06-09,110268.3,105739.6,110404.9,105333.3,64.28,4.28
2025-06-10,110269.2,110268.3,110369.2,108380.6,58.28,0.0
2025-06-11,108661.2,110269.2,110386.1,108081.9,44.8,-1.46
2025-06-12,105703.0,108662.2,108776.2,105703.0,59.87,-2.72
2025-06-13,106080.3,105702.7,106147.0,102739.6,73.84,0.36
2025-06-14,105421.5,106028.5,106196.9,104321.0,30.99,-0.62
2025-06-15,105591.8,105421.6,106098.9,104502.0,26.22,0.16
2025-06-16,106740.4,105594.0,108899.3,104993.8,50.95,1.09
2025-06-17,104559.8,106769.8,107747.4,103386.3,60.73,-2.04
2025-06-18,104894.2,104571.4,105553.0,103622.4,45.6,0.32
2025-06-19,104669.6,104894.2,105220.5,103934.5,28.47,-0.21
2025-06-20,103280.5,104669.6,106520.3,102396.8,51.48,-1.33
2025-06-21,102113.2,103287.2,103989.3,100947.8,37.52,-1.13
2025-06-22,100990.4,102114.5,103300.4,98249.2,81.37,-1.1
2025-06-23,105376.9,100782.5,106032.7,99696.9,83.16,4.34
2025-06-24,106078.6,105376.9,106268.7,104642.9,52.81,0.67
2025-06-25,107349.4,106086.0,108128.0,105828.2,58.14,1.2
2025-06-26,106945.9,107350.6,108261.2,106650.0,38.7,-0.38
2025-06-27,107044.2,106948.0,107726.5,106414.1,46.24,0.09
2025-06-28,107304.4,107048.2,107542.3,106822.0,14.26,0.24
2025-06-29,108361.1,107304.3,108470.5,107188.4,25.96,0.98
2025-06-30,107171.1,108362.3,108777.0,106743.1,37.46,-1.1
2025-07-01,105694.3,107176.4,107532.3,105289.4,40.28,-1.38
2025-07-02,108843.7,105694.0,109727.8,105163.5,62.51,2.98
2025-07-03,109600.5,108846.7,110506.8,108550.8,45.39,0.7
2025-07-04,107989.6,109600.8,109723.7,107268.2,40.92,-1.47
2025-07-05,108204.7,107989.6,108357.5,107797.8,14.93,0.2
2025-07-06,109207.0,108204.7,109701.8,107818.8,21.94,0.93
2025-07-07,108269.6,109207.0,109686.8,107526.5,35.34,-0.86
2025-07-08,108913.1,108267.6,109208.3,107474.2,32.36,0.59
2025-07-09,111246.0,108913.1,111915.7,108329.9,56.81,2.14
2025-07-10,115993.6,111246.1,116626.3,110631.9,82.26,4.27
2025-07-11,117535.6,115994.0,118848.4,115261.9,89.27,1.33
2025-07-12,117419.5,117535.6,118206.6,116951.2,32.19,-0.1
2025-07-13,119090.6,117422.4,119441.6,117247.7,33.24,1.42
2025-07-14,119849.5,119092.2,123104.7,118913.7,89.94,0.64
2025-07-15,117762.3,119846.7,119944.0,115774.0,113.79,-1.74
2025-07-16,118683.2,117762.4,120028.0,117030.5,60.71,0.78
2025-07-17,119194.9,118680.6,120944.5,117489.7,55.75,0.43
2025-07-18,117940.3,119196.4,120801.2,116839.2,66.9,-1.05
2025-07-19,117848.4,117942.3,118508.2,117308.6,23.56,-0.08
2025-07-20,117297.2,117848.4,118860.0,116515.2,40.07,-0.47
2025-07-21,117388.1,117297.2,119634.0,116540.9,54.78,0.08
2025-07-22,119965.5,117388.2,120253.1,116199.1,70.23,2.2
2025-07-23,118763.0,119965.5,120089.5,117345.2,50.19,-1.0
2025-07-24,118310.9,118760.7,119459.7,117141.7,55.0,-0.38
2025-07-25,117631.9,118311.5,118449.8,114843.5,131.51,-0.57
2025-07-26,117917.6,117632.2,118298.1,117150.5,31.06,0.24
2025-07-27,119398.1,117918.3,119771.1,117840.4,34.87,1.26
2025-07-28,118053.9,119402.7,119788.2,117426.5,61.81,-1.13
2025-07-29,117950.1,118054.8,119261.0,117002.7,51.88,-0.09
2025-07-30,117840.4,117949.8,118693.5,115830.7,48.17,-0.09
2025-07-31,115765.0,117840.4,118920.7,115510.0,56.43,-1.76
2025-08-01,113312.1,115766.7,116054.6,112760.6,77.85,-2.12
2025-08-02,112547.7,113306.4,114050.0,112015.5,38.34,-0.67
2025-08-03,114213.1,112547.9,114758.4,111992.4,27.15,1.48
2025-08-04,115055.3,114213.1,115720.9,114116.1,36.55,0.74
2025-08-05,114139.1,115055.3,115111.7,112678.9,41.41,-0.8
2025-08-06,115002.1,114131.7,115714.0,113361.2,34.73,0.76
2025-08-07,117480.5,115002.1,117628.4,114267.3,47.52,2.16
2025-08-08,116676.3,117480.5,117625.1,115917.8,39.88,-0.68
2025-08-09,116471.6,116676.5,117893.0,116357.7,34.33,-0.18
2025-08-10,119287.0,116468.4,119305.3,116468.4,46.65,2.42
2025-08-11,118689.6,119291.8,122319.5,118242.5,81.13,-0.5
2025-08-12,120146.2,118689.6,120317.2,118217.4,56.86,1.23
2025-08-13,123323.4,120138.4,123651.8,118959.9,76.09,2.64
2025-08-14,118314.2,123313.6,124436.8,117275.1,86.59,-4.06
2025-08-15,117356.3,118314.1,119231.9,116816.8,45.23,-0.81
2025-08-16,117413.4,117356.3,117914.9,117195.6,25.18,0.05
2025-08-17,117405.4,117393.8,118559.4,117192.4,21.87,-0.01
2025-08-18,116203.8,117417.9,117552.7,114653.8,58.82,-1.02
2025-08-19,112880.3,116218.9,116729.2,112750.9,62.15,-2.86
2025-08-20,114275.0,112878.1,114616.7,112409.4,54.63,1.24
2025-08-21,112481.1,114275.0,114776.3,112023.0,43.0,-1.57
2025-08-22,116928.9,112492.9,117416.9,111698.5,72.83,3.95
2025-08-23,115433.3,116928.9,117024.3,114576.5,39.63,-1.28
2025-08-24,113483.2,115431.5,115663.3,110815.9,64.88,-1.69
2025-08-25,110118.4,113486.6,113665.1,109295.1,76.94,-2.97
2025-08-26,111768.6,110118.4,112377.0,108768.3,62.08,1.5
2025-08-27,111255.6,111768.6,112611.3,110409.9,44.41,-0.46
2025-08-28,112568.9,111263.2,113464.6,110887.7,41.38,1.18
2025-08-29,108355.6,112568.9,112617.3,107538.7,69.98,-3.74
2025-08-30,108818.1,108367.7,108925.3,107433.4,41.99,0.43
2025-08-31,108226.8,108818.1,109484.2,108092.6,33.8,-0.54
2025-09-01,109243.3,108247.3,109898.5,107274.7,53.13,0.94
2025-09-02,111218.3,109241.6,111714.6,108425.3,60.02,1.81
2025-09-03,111716.5,111227.9,112568.1,110547.9,43.05,0.45
2025-09-04,110712.7,111716.5,112189.1,109344.8,43.3,-0.9
2025-09-05,110652.2,110727.9,113315.6,110234.6,63.56,-0.05
2025-09-06,110194.4,110660.1,111313.4,110010.5,21.14,-0.41
2025-09-07,111150.1,110194.4,111594.1,110185.6,23.81,0.87
2025-09-08,112068.4,111140.9,112896.9,110630.5,41.95,0.83
2025-09-09,111516.5,112066.3,113259.9,110781.1,53.76,-0.49
2025-09-10,113963.5,111517.1,114300.7,110938.8,62.24,2.19
2025-09-11,115490.2,113963.5,115490.6,113446.6,47.81,1.34
2025-09-12,116042.8,115490.5,116684.3,114766.1,56.48,0.48
2025-09-13,115924.9,116042.6,116292.4,115207.3,30.79,-0.1
2025-09-14,115314.6,115924.8,116165.6,115158.3,25.84,-0.53
2025-09-15,115362.1,115314.2,116723.2,114412.2,48.68,0.04
2025-09-16,116795.9,115362.1,116970.0,114801.0,43.05,1.24
2025-09-17,116425.9,116795.9,117284.2,114782.5,56.85,-0.32
2025-09-18,117086.0,116426.5,117910.4,116144.9,46.5,0.57
2025-09-19,115649.0,117089.2,117470.7,115133.5,36.98,-1.23
2025-09-20,115699.2,115649.0,116138.4,115424.9,20.42,0.04
2025-09-21,115243.0,115699.2,115833.2,115205.5,19.28,-0.39
2025-09-22,112673.0,115243.3,115382.7,111964.9,67.57,-2.23
2025-09-23,112002.6,112673.0,113279.9,111501.9,44.21,-0.6
2025-09-24,113307.1,112002.9,113951.0,111212.0,43.29,1.16
2025-09-25,109016.3,113307.1,113508.6,108675.3,69.14,-3.79
2025-09-26,109662.2,109012.4,110299.1,108673.0,54.26,0.59
2025-09-27,109652.8,109662.2,109734.3,109090.8,22.46,-0.01
2025-09-28,112174.6,109652.8,112355.8,109213.5,28.91,2.3
2025-09-29,114357.5,112177.4,114412.5,111571.1,55.53,1.95
2025-09-30,114048.5,114355.4,114776.2,112672.5,53.07,-0.27
2025-10-01,118576.2,114048.7,118634.5,113970.5,69.15,3.97
2025-10-02,120566.1,118577.1,121023.0,118318.1,69.08,1.68
2025-10-03,122224.2,120566.1,123889.8,119272.6,81.43,1.38
2025-10-04,122387.1,122224.8,122810.6,121530.5,31.34,0.13
2025-10-05,123475.5,122387.1,125617.4,122146.2,66.03,0.89
2025-10-06,124725.1,123475.5,126186.0,123144.6,68.95,1.01
2025-10-07,121356.6,124687.5,125112.9,120624.3,70.42,-2.7
2025-10-08,123311.1,121356.7,124139.3,121086.1,57.67,1.61
2025-10-09,121666.3,123337.6,123710.9,119732.7,67.35,-1.33
2025-10-10,112878.6,121666.6,122492.8,103893.3,153.63,-7.22
2025-10-11,110671.5,112878.0,113315.0,109677.7,107.25,-1.96
2025-10-12,114986.0,110670.9,115733.9,109612.8,93.16,3.9
2025-10-13,115174.8,114985.9,115893.1,113802.1,71.35,0.16
2025-10-14,113030.8,115174.8,115400.6,109948.0,95.33,-1.86
2025-10-15,110767.4,113029.8,113611.9,110206.4,72.25,-2.0
2025-10-16,108204.8,110767.4,111960.2,107549.1,92.62,-2.31
2025-10-17,106443.5,108205.5,109232.3,103632.7,106.66,-1.63
2025-10-18,107193.5,106469.4,107489.0,106356.9,40.28,0.7
2025-10-19,108658.2,107189.9,109456.1,106134.9,52.65,1.37
2025-10-20,110544.0,108656.3,111677.2,107443.1,64.94,1.74
2025-10-21,108340.9,110544.0,113971.6,107491.1,108.22,-1.99
2025-10-22,107587.5,108336.4,109081.5,106746.2,86.97,-0.7
2025-10-23,110078.9,107587.5,111285.9,107518.9,59.44,2.32
2025-10-24,111013.1,110078.9,111966.0,109776.0,51.79,0.85
2025-10-25,111646.1,111012.4,111921.3,110702.1,23.3,0.57
2025-10-26,114550.9,111646.0,115153.9,111261.9,42.74,2.6
2025-10-27,114108.0,114553.9,116307.5,113868.0,70.79,-0.39
2025-10-28,112905.8,114110.3,116076.7,112266.9,52.49,-1.05
2025-10-29,110024.6,112904.7,113628.7,109506.4,66.99,-2.55
2025-10-30,108320.1,110024.9,111585.8,106371.4,80.07,-1.55
2025-10-31,109602.8,108319.5,111102.2,108319.5,68.61,1.18
2025-11-01,110103.6,109602.7,110534.6,109406.7,27.13,0.46
2025-11-02,110586.6,110097.1,111229.8,109537.0,41.82,0.44
2025-11-03,106578.1,110566.9,110736.3,105331.7,85.37,-3.62
2025-11-04,101504.3,106584.3,107293.1,99001.8,134.18,-4.76
2025-11-05,103896.7,101500.8,104534.3,99010.6,98.5,2.36
2025-11-06,101325.7,103893.0,104160.7,100350.9,78.43,-2.47
2025-11-07,103325.4,101330.3,104067.9,99290.8,94.27,1.97
2025-11-08,102311.1,103326.4,103397.6,101474.0,41.41,-0.98
2025-11-09,104722.4,102311.3,105409.1,101469.1,51.64,2.36
2025-11-10,106006.9,104720.8,106629.5,104285.0,70.75,1.23
2025-11-11,103046.7,106003.2,107461.3,102484.3,73.04,-2.79
2025-11-12,101658.3,103046.7,105309.1,100858.0,63.52,-1.35
2025-11-13,99728.7,101652.8,104008.7,98027.4,100.44,-1.9
2025-11-14,94554.3,99707.0,99843.9,94126.2,131.3,-5.19
2025-11-15,95587.6,94557.5,96799.5,94557.5,48.15,1.09
2025-11-16,94259.8,95587.6,96575.1,93043.5,68.24,-1.39
2025-11-17,92195.0,94259.8,96002.7,91327.8,109.89,-2.19
2025-11-18,92962.3,92196.6,93781.8,89391.9,115.1,0.83
2025-11-19,91544.1,92962.3,92962.3,88610.4,95.86,-1.53
2025-11-20,86613.9,91543.3,93123.3,86105.4,114.4,-5.39
2025-11-21,85131.0,86610.6,87460.0,80697.7,177.95,-1.71
2025-11-22,84721.6,85117.2,85557.3,83518.8,49.35,-0.48
2025-11-23,86826.6,84729.0,87995.8,84729.0,67.53,2.48
2025-11-24,88296.5,86828.4,89210.6,85307.2,81.64,1.69
2025-11-25,87366.8,88296.1,88502.6,86162.0,70.67,-1.05
2025-11-26,90496.5,87363.1,90582.8,86334.8,70.68,3.58
2025-11-27,91324.6,90497.8,91888.0,90099.9,58.08,0.92
2025-11-28,90894.7,91324.7,92942.6,90221.5,60.08,-0.47
2025-11-29,90800.5,90894.7,91160.2,90225.3,28.05,-0.1
2025-11-30,90374.2,90804.1,91957.0,90351.7,31.09,-0.47
2025-12-01,86309.1,90372.2,90372.2,83858.1,105.96,-4.5
2025-12-02,87376.5,86315.2,87574.2,86189.8,76.93,1.24
